day,identifier,nb_hits,nb_visits,nb_product_pages,nb_orders,orders_amount,nb_touchpoints
2020-04-22,45,1232814,238669,298344,16214,1044347.87,"{""direct"":191471,""email"":131,""organic"":72873,""paid_search"":111896}"
2019-08-31,45,588031,106314,178203,20162,1129889.75,"{""direct"":137921,""email"":25,""organic"":22137,""paid_search"":50407}"
2020-03-13,45,663914,140913,183276,40457,2316699.13,"{""direct"":118663,""email"":19,""organic"":48979,""paid_search"":55877}"
2020-05-02,45,1388870,248803,346462,5245,448547.25,"{""direct"":229364,""email"":200,""organic"":80626,""paid_search"":124407}"
2020-05-09,45,1212594,244230,305951,5574,378141.1,"{""direct"":182587,""email"":74,""organic"":73209,""paid_search"":116133}"
2020-05-03,45,1393028,259399,348649,30,-2407.68,"{""direct"":231702,""email"":128,""organic"":81553,""paid_search"":120499}"
2020-01-31,45,1322734,267302,401093,14073,867771.13,"{""direct"":271124,""email"":63,""organic"":89660,""paid_search"":117787}"
2020-02-12,45,1291469,292791,407391,53263,3262238.17,"{""direct"":244256,""email"":72,""organic"":98798,""paid_search"":116623}"
2020-05-06,45,1289868,258893,310122,7900,619815.86,"{""direct"":202629,""email"":162,""organic"":74391,""paid_search"":110813}"
2019-10-31,45,1058450,244105,332673,38878,2123251.75,"{""direct"":188344,""email"":24,""organic"":84798,""paid_search"":95715}"
2019-06-13,45,993494,236657,284704,68632,4350969.3,"{""direct"":160427,""email"":37,""organic"":74269,""paid_search"":95211}"
2019-10-11,45,969985,199875,287324,40094,3116233.99,"{""direct"":175843,""email"":35,""organic"":54469,""paid_search"":84835}"
2019-07-31,45,685709,111167,195798,10082,626182.43,"{""direct"":171926,""email"":21,""organic"":21804,""paid_search"":49954}"
2019-07-08,45,1096080,224621,324755,76511,4100600.26,"{""direct"":199518,""email"":15,""organic"":75447,""paid_search"":103511}"
2020-05-07,45,1258299,252179,306608,9768,717999.4,"{""direct"":203335,""email"":203,""organic"":73130,""paid_search"":112948}"
2020-01-13,45,1833785,360719,533032,40596,2138298.88,"{""direct"":370715,""email"":1129,""organic"":95255,""paid_search"":126871}"
2020-01-25,45,1081366,222454,347556,65420,3580836.44,"{""direct"":202720,""email"":683,""organic"":78649,""paid_search"":107068}"
2019-10-30,45,1294078,305058,376552,34995,1748981.96,"{""direct"":216413,""email"":20,""organic"":92004,""paid_search"":106365}"
2019-12-09,45,2043687,406268,601749,50179,3667398.2,"{""direct"":357479,""email"":19,""organic"":163590,""paid_search"":200547}"
2020-05-10,45,1239249,258812,320557,49,-2938.89,"{""direct"":180757,""email"":102,""organic"":77590,""paid_search"":120273}"
2020-05-04,45,1204144,245581,287251,6509,528281.48,"{""direct"":174652,""email"":258,""organic"":72748,""paid_search"":102114}"
2020-02-19,45,939048,210320,303670,29232,1267747.06,"{""direct"":176029,""email"":27,""organic"":82411,""paid_search"":80419}"
2019-12-11,45,1752810,376846,514733,59558,3887985.33,"{""direct"":279563,""email"":229,""organic"":141649,""paid_search"":178615}"
2020-02-03,45,1229529,251495,365922,32365,1869688.26,"{""direct"":238418,""email"":20,""organic"":87837,""paid_search"":116717}"
2020-02-04,45,1180644,237902,348614,37001,2210765.63,"{""direct"":216255,""email"":20,""organic"":79357,""paid_search"":118522}"
2020-02-06,45,909249,213609,283191,36684,2115044.42,"{""direct"":149089,""email"":11,""organic"":69346,""paid_search"":91707}"
2020-03-02,45,878468,193894,282010,32067,1855102.81,"{""direct"":163499,""email"":20,""organic"":75165,""paid_search"":82725}"
2020-04-24,45,1392039,263270,335464,3084,213619.87,"{""direct"":230882,""email"":218,""organic"":75767,""paid_search"":117859}"
2019-11-30,45,4001395,692649,1113246,105320,9072538.380000001,"{""direct"":747847,""email"":33,""organic"":223806,""paid_search"":429861}"
2019-05-29,45,764960,197489,232091,65914,3614438.48,"{""direct"":107456,""email"":22,""organic"":63564,""paid_search"":73808}"
2019-11-27,45,3134001,618359,884134,69680,5802052.31,"{""direct"":496793,""email"":327,""organic"":200769,""paid_search"":356492}"
2019-11-19,45,1347399,284870,425863,36007,2363900.7,"{""direct"":236671,""email"":21,""organic"":108034,""paid_search"":140572}"
2020-04-25,45,1271840,230411,314942,7536,656214.11,"{""direct"":210125,""email"":160,""organic"":74396,""paid_search"":114707}"
2020-04-20,45,1270598,229880,304804,13301,1067070.8,"{""direct"":198188,""email"":180,""organic"":81358,""paid_search"":105069}"
2019-12-10,45,1948050,381458,570967,64772,4703945.53,"{""direct"":347091,""email"":50,""organic"":154006,""paid_search"":193489}"
2020-04-05,45,1121663,203613,282634,0,,"{""direct"":165262,""email"":23,""organic"":71918,""paid_search"":102418}"
2019-08-28,45,578191,107846,172775,12148,624293.4,"{""direct"":126262,""email"":33,""organic"":22392,""paid_search"":50584}"
2020-04-16,45,1269923,221638,313207,11053,901453.12,"{""direct"":189449,""email"":229,""organic"":77655,""paid_search"":121179}"
2019-05-16,45,994265,249743,301910,65419,4303005.2,"{""direct"":156904,""email"":22,""organic"":80193,""paid_search"":92926}"
2020-03-11,45,978611,222625,294172,42678,2356098.45,"{""direct"":178186,""email"":1051,""organic"":66940,""paid_search"":74053}"
2019-05-17,45,1067290,273842,317798,71248,4592374.31,"{""direct"":169772,""email"":32,""organic"":83513,""paid_search"":93981}"
2020-02-13,45,1137164,256314,354674,55697,3781503.35,"{""direct"":198963,""email"":136,""organic"":95735,""paid_search"":106451}"
2020-05-11,45,1306936,278376,298274,26657,1615464.32,"{""direct"":191517,""email"":131,""organic"":78588,""paid_search"":110331}"
2019-11-13,45,1325485,282523,433490,34533,2031628.09,"{""direct"":226320,""email"":14,""organic"":112101,""paid_search"":141092}"
2019-08-23,45,626343,113909,189095,50229,2635060.21,"{""direct"":156641,""email"":240,""organic"":20908,""paid_search"":47175}"
2019-12-18,45,1551329,346443,473317,72816,4337003.37,"{""direct"":246135,""email"":17,""organic"":134415,""paid_search"":164089}"
2019-11-10,45,1944202,375788,614790,11274,808467.53,"{""direct"":368215,""email"":76,""organic"":142689,""paid_search"":176872}"
2019-07-16,45,727096,142158,226528,45235,2510077.01,"{""direct"":166994,""email"":79,""organic"":17333,""paid_search"":48406}"
2020-05-12,45,1277802,263862,310573,31151,1782221.5,"{""direct"":197680,""email"":222,""organic"":79637,""paid_search"":114730}"
2019-12-02,45,4957593,824286,1282534,89350,7938314.39,"{""direct"":988810,""email"":4878,""organic"":280294,""paid_search"":429694}"
2019-05-27,45,818945,214504,247614,48942,2896306.55,"{""direct"":115660,""email"":17,""organic"":68856,""paid_search"":73839}"
2020-05-01,45,1569716,271488,389003,5116,397398.55,"{""direct"":276045,""email"":241,""organic"":86268,""paid_search"":134681}"
2019-10-15,45,970597,209089,295182,21345,1170751.05,"{""direct"":176245,""email"":19,""organic"":62831,""paid_search"":87075}"
2020-05-05,45,1416850,281653,332921,8089,619024.46,"{""direct"":218329,""email"":166,""organic"":80237,""paid_search"":117957}"
2019-05-22,45,1105452,276234,331131,82935,5583995.64,"{""direct"":171915,""email"":119,""organic"":88105,""paid_search"":102422}"
2020-05-14,45,1161604,245524,315188,2652,130552.4,"{""direct"":183750,""email"":253,""organic"":79375,""paid_search"":115801}"
2020-03-15,45,706968,148102,199578,1,-14.99,"{""direct"":120351,""email"":17,""organic"":48598,""paid_search"":67603}"
2019-11-28,45,4311104,877771,1124489,74095,6497653.73,"{""direct"":614045,""email"":127,""organic"":207479,""paid_search"":358491}"
2020-01-26,45,1181548,233422,386736,14750,843281.51,"{""direct"":230094,""email"":1496,""organic"":83411,""paid_search"":117072}"
2020-02-14,45,997974,228750,309111,71022,5200220.04,"{""direct"":172089,""email"":19,""organic"":83601,""paid_search"":102994}"
2020-02-17,45,1077339,257972,323695,29727,1495033.2,"{""direct"":210697,""email"":147,""organic"":78179,""paid_search"":88756}"
2019-08-27,45,575788,109438,169746,46563,2228274.44,"{""direct"":127964,""email"":123,""organic"":21439,""paid_search"":47924}"
2020-02-01,45,1266881,268265,405783,73573,4216411.52,"{""direct"":238067,""email"":49,""organic"":96351,""paid_search"":140762}"
2020-02-24,45,880034,193268,288466,27590,1274422.87,"{""direct"":159602,""email"":14,""organic"":78089,""paid_search"":75705}"
2020-05-08,45,1319565,267431,325058,8652,536511.03,"{""direct"":204856,""email"":249,""organic"":75430,""paid_search"":121796}"
2019-04-20,45,696065,182291,135724,523,,"{""direct"":83692,""email"":19,""organic"":39172,""paid_search"":39259}"
2019-11-29,45,4516473,809444,1153533,108100,9772901.41,"{""direct"":726786,""email"":35,""organic"":265291,""paid_search"":497924}"
2020-04-03,45,1082157,191097,263617,4691,338835.55,"{""direct"":159971,""email"":22,""organic"":65355,""paid_search"":97845}"
2020-04-17,45,1515397,275316,377922,15360,1297256.11,"{""direct"":259990,""email"":226,""organic"":82639,""paid_search"":126279}"
2020-01-29,45,1443338,261403,431155,35803,1933246.79,"{""direct"":299307,""email"":242,""organic"":90293,""paid_search"":121049}"
2020-01-23,45,1021425,211095,317726,29811,1544059.76,"{""direct"":200563,""email"":893,""organic"":74360,""paid_search"":91388}"
2019-06-05,45,863814,213125,262271,57686,3076449.74,"{""direct"":126607,""email"":15,""organic"":66368,""paid_search"":89308}"
2020-01-28,45,1207389,245085,362905,32591,1908557.26,"{""direct"":217634,""email"":294,""organic"":82997,""paid_search"":104230}"
2019-12-03,45,2159125,471958,606010,53631,3600848.86,"{""direct"":410217,""email"":63,""organic"":150916,""paid_search"":197903}"
